Date,Hours,SE1,SE2,SE3,SE4,SE
2020-05-26,21 - 22,2333.0,6102.0,6802.0,565.0,15802.0
2020-05-26,22 - 23,2210.0,5839.0,6800.0,545.0,15394.0
2020-05-26,23 - 00,1867.0,5633.0,6806.0,523.0,14829.0
2020-05-27,00 - 01,1626.0,5175.0,6783.0,505.0,14089.0
2020-05-27,01 - 02,1641.0,5066.0,6745.0,501.0,13954.0
2020-05-27,02 - 03,1741.0,5004.0,6708.0,501.0,13954.0
2020-05-27,03 - 04,1580.0,4952.0,6622.0,492.0,13645.0
2020-05-27,04 - 05,1495.0,4926.0,6546.0,489.0,13456.0
2020-05-27,05 - 06,1880.0,5379.0,6495.0,521.0,14275.0
2020-05-27,06 - 07,2263.0,6157.0,6508.0,514.0,15442.0
2020-05-27,07 - 08,3175.0,6433.0,6663.0,530.0,16801.0
2020-05-27,08 - 09,3081.0,6332.0,6799.0,676.0,16889.0
2020-05-27,09 - 10,3116.0,6299.0,6798.0,609.0,16821.0
2020-05-27,10 - 11,3171.0,6366.0,6855.0,672.0,17064.0
2020-05-27,11 - 12,3127.0,6158.0,6852.0,754.0,16890.0
2020-05-27,12 - 13,3120.0,6111.0,6902.0,753.0,16887.0
2020-05-27,13 - 14,3084.0,6018.0,6830.0,786.0,16718.0
2020-05-27,14 - 15,3028.0,6063.0,6831.0,816.0,16738.0
2020-05-27,15 - 16,2831.0,6141.0,6808.0,858.0,16639.0
2020-05-27,16 - 17,2626.0,6404.0,6807.0,905.0,16742.0
2020-05-27,17 - 18,2575.0,6519.0,6885.0,916.0,16895.0
2020-05-27,18 - 19,2793.0,6576.0,6819.0,898.0,17085.0
2020-05-27,19 - 20,2669.0,6603.0,6621.0,874.0,16767.0
2020-05-27,20 - 21,2653.0,6503.0,6477.0,862.0,16494.0
2020-05-27,21 - 22,2691.0,6663.0,6456.0,812.0,16622.0
2020-05-27,22 - 23,2445.0,6387.0,6451.0,775.0,16058.0
2020-05-27,23 - 00,2276.0,6068.0,6476.0,765.0,15584.0
2020-05-28,00 - 01,2261.0,5538.0,6463.0,718.0,14979.0
2020-05-28,01 - 02,2226.0,5365.0,6463.0,733.0,14786.0
2020-05-28,02 - 03,2270.0,5221.0,6465.0,699.0,14655.0
2020-05-28,03 - 04,2312.0,5163.0,6430.0,658.0,14563.0
2020-05-28,04 - 05,2290.0,5072.0,6419.0,619.0,14400.0
2020-05-28,05 - 06,2501.0,5554.0,6439.0,561.0,15055.0
2020-05-28,06 - 07,2772.0,6279.0,6432.0,526.0,16009.0
2020-05-28,07 - 08,3019.0,6444.0,6659.0,529.0,16650.0
2020-05-28,08 - 09,2746.0,6380.0,6764.0,510.0,16401.0
2020-05-28,09 - 10,2605.0,6385.0,6496.0,509.0,15995.0
2020-05-28,10 - 11,2824.0,6604.0,6604.0,535.0,16567.0
2020-05-28,11 - 12,2832.0,6622.0,6630.0,530.0,16614.0
2020-05-28,12 - 13,2915.0,6604.0,6572.0,534.0,16625.0
2020-05-28,13 - 14,2930.0,6532.0,6537.0,523.0,16522.0
2020-05-28,14 - 15,2983.0,6608.0,6510.0,516.0,16616.0
2020-05-28,15 - 16,2890.0,6652.0,6486.0,514.0,16542.0
2020-05-28,16 - 17,2812.0,6731.0,6509.0,506.0,16558.0
2020-05-28,17 - 18,2798.0,6708.0,6655.0,470.0,16632.0
2020-05-28,18 - 19,2874.0,6687.0,6677.0,455.0,16693.0
2020-05-28,19 - 20,2970.0,6677.0,6604.0,420.0,16672.0
2020-05-28,20 - 21,2836.0,6500.0,6518.0,386.0,16240.0
2020-05-28,21 - 22,2879.0,6328.0,6405.0,356.0,15968.0
2020-05-28,22 - 23,2969.0,6321.0,6180.0,344.0,15814.0
2020-05-28,23 - 00,2867.0,5877.0,6108.0,354.0,15206.0
2020-05-29,00 - 01,2815.0,5476.0,5934.0,347.0,14573.0
2020-05-29,01 - 02,2716.0,5387.0,5912.0,348.0,14363.0
2020-05-29,02 - 03,2714.0,5460.0,5903.0,354.0,14430.0
2020-05-29,03 - 04,2770.0,5512.0,5915.0,351.0,14547.0
2020-05-29,04 - 05,2782.0,5392.0,5921.0,356.0,14451.0
2020-05-29,05 - 06,2660.0,5856.0,5978.0,344.0,14838.0
2020-05-29,06 - 07,3135.0,6526.0,6172.0,342.0,16175.0
2020-05-29,07 - 08,3516.0,6636.0,6619.0,397.0,17167.0
2020-05-29,08 - 09,3415.0,6548.0,6697.0,429.0,17089.0
2020-05-29,09 - 10,3474.0,6491.0,6671.0,443.0,17080.0
2020-05-29,10 - 11,3449.0,6675.0,6695.0,463.0,17282.0
2020-05-29,11 - 12,3393.0,6617.0,6673.0,477.0,17160.0
2020-05-29,12 - 13,3351.0,6564.0,6643.0,482.0,17041.0
2020-05-29,13 - 14,3296.0,6523.0,6589.0,479.0,16887.0
2020-05-29,14 - 15,3303.0,6505.0,6466.0,489.0,16763.0
2020-05-29,15 - 16,3244.0,6465.0,6484.0,491.0,16684.0
2020-05-29,16 - 17,3192.0,6514.0,6480.0,519.0,16704.0
2020-05-29,17 - 18,3131.0,6594.0,6673.0,500.0,16898.0
2020-05-29,18 - 19,3114.0,6601.0,6660.0,469.0,16844.0
2020-05-29,19 - 20,3022.0,6341.0,6587.0,441.0,16391.0
2020-05-29,20 - 21,2953.0,6282.0,6488.0,410.0,16134.0
2020-05-29,21 - 22,3106.0,6292.0,6270.0,394.0,16062.0
2020-05-29,22 - 23,3091.0,6235.0,6179.0,359.0,15863.0
2020-05-29,23 - 00,3294.0,5988.0,6019.0,346.0,15648.0
2020-05-30,00 - 01,2871.0,5300.0,5741.0,293.0,14206.0
2020-05-30,01 - 02,2665.0,4909.0,5676.0,311.0,13561.0
2020-05-30,02 - 03,2421.0,4758.0,5681.0,310.0,13169.0
2020-05-30,03 - 04,2408.0,4752.0,5747.0,334.0,13241.0
2020-05-30,04 - 05,2404.0,4773.0,5816.0,367.0,13360.0
2020-05-30,05 - 06,2639.0,4694.0,5864.0,373.0,13569.0
2020-05-30,06 - 07,2930.0,5007.0,5885.0,385.0,14206.0
2020-05-30,07 - 08,2947.0,5358.0,5919.0,413.0,14636.0
2020-05-30,08 - 09,3239.0,5649.0,5579.0,522.0,14990.0
2020-05-30,09 - 10,3414.0,5624.0,5432.0,634.0,15104.0
2020-05-30,10 - 11,3248.0,5589.0,5502.0,724.0,15062.0
2020-05-30,11 - 12,2816.0,5269.0,5532.0,809.0,14426.0
2020-05-30,12 - 13,2514.0,5013.0,5571.0,833.0,13931.0
2020-05-30,13 - 14,2521.0,4893.0,5615.0,864.0,13893.0
2020-05-30,14 - 15,2486.0,4624.0,5679.0,873.0,13662.0
2020-05-30,15 - 16,2522.0,4856.0,5984.0,861.0,14222.0
2020-05-30,16 - 17,2707.0,4977.0,5977.0,826.0,14486.0
2020-05-30,17 - 18,2619.0,5090.0,5937.0,804.0,14450.0
2020-05-30,18 - 19,2715.0,5240.0,5884.0,769.0,14608.0
2020-05-30,19 - 20,2843.0,5261.0,5811.0,711.0,14626.0
2020-05-30,20 - 21,2965.0,5328.0,5769.0,670.0,14732.0
2020-05-30,21 - 22,2864.0,5385.0,5785.0,660.0,14694.0
2020-05-30,22 - 23,2749.0,5017.0,5814.0,662.0,14243.0
2020-05-30,23 - 00,2661.0,4784.0,5864.0,691.0,13999.0
2020-05-31,00 - 01,2251.0,3748.0,5818.0,748.0,12564.0
2020-05-31,01 - 02,1985.0,3825.0,5899.0,814.0,12523.0
2020-05-31,02 - 03,1897.0,3577.0,5951.0,866.0,12290.0
2020-05-31,03 - 04,1823.0,3440.0,5980.0,907.0,12151.0
2020-05-31,04 - 05,1808.0,3467.0,6028.0,929.0,12231.0
2020-05-31,05 - 06,1874.0,3576.0,6016.0,925.0,12391.0
2020-05-31,06 - 07,1877.0,3695.0,5885.0,894.0,12351.0
2020-05-31,07 - 08,2089.0,3844.0,5847.0,863.0,12642.0
2020-05-31,08 - 09,2074.0,3809.0,5847.0,866.0,12596.0
2020-05-31,09 - 10,2317.0,3793.0,5869.0,935.0,12915.0
2020-05-31,10 - 11,2226.0,3852.0,5940.0,1011.0,13029.0
2020-05-31,11 - 12,1964.0,3917.0,5984.0,1068.0,12933.0
2020-05-31,12 - 13,1891.0,3740.0,5983.0,1102.0,12716.0
2020-05-31,13 - 14,1974.0,3720.0,5969.0,1097.0,12760.0
2020-05-31,14 - 15,1973.0,3715.0,5894.0,1106.0,12688.0
2020-05-31,15 - 16,1987.0,3721.0,5829.0,1052.0,12589.0
2020-05-31,16 - 17,1917.0,3639.0,5746.0,987.0,12290.0
2020-05-31,17 - 18,2212.0,3956.0,5679.0,931.0,12778.0
2020-05-31,18 - 19,2857.0,4449.0,5615.0,864.0,13786.0
2020-05-31,19 - 20,3202.0,5074.0,5661.0,785.0,14721.0
2020-05-31,20 - 21,3379.0,5236.0,5699.0,726.0,15040.0
2020-05-31,21 - 22,3416.0,5283.0,5720.0,679.0,15098.0
2020-05-31,22 - 23,3311.0,5258.0,5714.0,627.0,14909.0
2020-05-31,23 - 00,3156.0,5073.0,5564.0,591.0,14384.0
2020-06-01,00 - 01,2338.0,4616.0,5166.0,524.0,12644.0
2020-06-01,01 - 02,2302.0,4338.0,5137.0,458.0,12236.0
2020-06-01,02 - 03,2293.0,4249.0,5155.0,433.0,12129.0
2020-06-01,03 - 04,2113.0,4158.0,5199.0,423.0,11893.0
2020-06-01,04 - 05,2033.0,4168.0,5296.0,414.0,11910.0
2020-06-01,05 - 06,2163.0,4373.0,5401.0,396.0,12333.0
2020-06-01,06 - 07,3031.0,5123.0,5561.0,390.0,14105.0
2020-06-01,07 - 08,3153.0,5314.0,5813.0,436.0,14715.0
2020-06-01,08 - 09,3475.0,5295.0,5894.0,452.0,15116.0
2020-06-01,09 - 10,3203.0,5366.0,6048.0,459.0,15076.0
2020-06-01,10 - 11,3003.0,5283.0,6100.0,482.0,14868.0
2020-06-01,11 - 12,3018.0,5326.0,6212.0,513.0,15068.0
2020-06-01,12 - 13,2968.0,5316.0,5872.0,538.0,14695.0
2020-06-01,13 - 14,2954.0,5274.0,5820.0,576.0,14624.0
2020-06-01,14 - 15,2959.0,5255.0,5675.0,591.0,14479.0
2020-06-01,15 - 16,3028.0,5160.0,5745.0,589.0,14522.0
2020-06-01,16 - 17,3140.0,5231.0,5788.0,587.0,14747.0
2020-06-01,17 - 18,3237.0,5145.0,5835.0,562.0,14780.0
2020-06-01,18 - 19,3168.0,5214.0,5886.0,519.0,14787.0
2020-06-01,19 - 20,3316.0,5420.0,5993.0,470.0,15199.0
2020-06-01,20 - 21,3150.0,5363.0,6103.0,423.0,15038.0
2020-06-01,21 - 22,3179.0,5379.0,6105.0,362.0,15025.0
2020-06-01,22 - 23,3335.0,5251.0,6068.0,336.0,14990.0
2020-06-01,23 - 00,3021.0,5054.0,5836.0,334.0,14245.0
2020-06-02,00 - 01,2331.0,4288.0,5790.0,310.0,12719.0
2020-06-02,01 - 02,2300.0,4089.0,5873.0,339.0,12601.0
2020-06-02,02 - 03,2167.0,4116.0,5944.0,373.0,12600.0
2020-06-02,03 - 04,2180.0,4047.0,5984.0,400.0,12611.0
2020-06-02,04 - 05,2134.0,4047.0,6042.0,426.0,12649.0
2020-06-02,05 - 06,2386.0,4541.0,6142.0,397.0,13466.0
2020-06-02,06 - 07,2873.0,4954.0,6202.0,399.0,14427.0
2020-06-02,07 - 08,3171.0,5416.0,6557.0,381.0,15526.0
2020-06-02,08 - 09,3067.0,5616.0,6618.0,390.0,15691.0
2020-06-02,09 - 10,3006.0,5473.0,6665.0,421.0,15566.0
2020-06-02,10 - 11,3060.0,5512.0,6720.0,458.0,15750.0
2020-06-02,11 - 12,2954.0,5482.0,6716.0,510.0,15662.0
2020-06-02,12 - 13,2971.0,5366.0,6574.0,538.0,15449.0
2020-06-02,13 - 14,2906.0,5471.0,6565.0,570.0,15512.0
2020-06-02,14 - 15,3018.0,5538.0,6530.0,583.0,15669.0
2020-06-02,15 - 16,3007.0,5514.0,6553.0,581.0,15654.0
2020-06-02,16 - 17,3180.0,5413.0,6571.0,552.0,15715.0
2020-06-02,17 - 18,3164.0,5390.0,6636.0,524.0,15714.0
2020-06-02,18 - 19,3185.0,5402.0,6652.0,490.0,15728.0
2020-06-02,19 - 20,3311.0,5488.0,6719.0,439.0,15956.0
2020-06-02,20 - 21,3281.0,5805.0,6816.0,405.0,16308.0
2020-06-02,21 - 22,3148.0,5539.0,6786.0,389.0,15862.0
2020-06-02,22 - 23,3246.0,5724.0,6784.0,399.0,16153.0
2020-06-02,23 - 00,3060.0,5380.0,6648.0,372.0,15461.0
2020-06-03,00 - 01,2686.0,5246.0,6540.0,342.0,14815.0
2020-06-03,01 - 02,2579.0,5262.0,6465.0,332.0,14638.0
2020-06-03,02 - 03,2411.0,5166.0,6387.0,318.0,14283.0
2020-06-03,03 - 04,2365.0,5102.0,6345.0,305.0,14117.0
2020-06-03,04 - 05,2456.0,5107.0,6300.0,292.0,14155.0
2020-06-03,05 - 06,3064.0,5122.0,6258.0,287.0,14731.0
2020-06-03,06 - 07,2831.0,5014.0,6374.0,294.0,14514.0
2020-06-03,07 - 08,3086.0,5244.0,6468.0,339.0,15137.0
2020-06-03,08 - 09,2980.0,5222.0,6654.0,368.0,15223.0
2020-06-03,09 - 10,2950.0,5312.0,6696.0,387.0,15345.0
2020-06-03,10 - 11,2881.0,5412.0,6548.0,430.0,15271.0
2020-06-03,11 - 12,2737.0,5375.0,6368.0,473.0,14953.0
2020-06-03,12 - 13,2697.0,5344.0,6205.0,497.0,14744.0
2020-06-03,13 - 14,2760.0,5526.0,6032.0,512.0,14831.0
2020-06-03,14 - 15,2652.0,5458.0,5822.0,521.0,14453.0
2020-06-03,15 - 16,2662.0,5474.0,5801.0,529.0,14466.0
2020-06-03,16 - 17,2470.0,5425.0,5863.0,530.0,14288.0
2020-06-03,17 - 18,2433.0,5535.0,5904.0,536.0,14407.0
2020-06-03,18 - 19,2561.0,5563.0,5888.0,516.0,14529.0
2020-06-03,19 - 20,2508.0,5605.0,5919.0,497.0,14529.0
2020-06-03,20 - 21,2412.0,5382.0,5885.0,477.0,14155.0
2020-06-03,21 - 22,2671.0,5550.0,5782.0,470.0,14474.0
2020-06-03,22 - 23,2763.0,5780.0,5873.0,458.0,14873.0
2020-06-03,23 - 00,2752.0,5841.0,5870.0,459.0,14922.0
2020-06-04,00 - 01,2961.0,5669.0,5727.0,453.0,14809.0
2020-06-04,01 - 02,2969.0,5356.0,5596.0,446.0,14367.0
2020-06-04,02 - 03,2906.0,5182.0,5502.0,466.0,14056.0
2020-06-04,03 - 04,2764.0,5115.0,5439.0,501.0,13818.0
2020-06-04,04 - 05,2873.0,5359.0,5404.0,533.0,14169.0
2020-06-04,05 - 06,2957.0,5524.0,5447.0,556.0,14484.0
2020-06-04,06 - 07,2929.0,5261.0,5480.0,592.0,14262.0
2020-06-04,07 - 08,3190.0,5421.0,5516.0,666.0,14792.0
2020-06-04,08 - 09,3180.0,5465.0,5642.0,736.0,15023.0
2020-06-04,09 - 10,3110.0,5494.0,5963.0,852.0,15419.0
2020-06-04,10 - 11,3076.0,5552.0,6169.0,968.0,15763.0
2020-06-04,11 - 12,3063.0,5708.0,6362.0,1045.0,16177.0
2020-06-04,12 - 13,2907.0,5419.0,6478.0,1101.0,15904.0
2020-06-04,13 - 14,2943.0,5332.0,6463.0,1144.0,15881.0
2020-06-04,14 - 15,3014.0,5464.0,6364.0,1156.0,15998.0
2020-06-04,15 - 16,2888.0,5506.0,6428.0,1155.0,15976.0
2020-06-04,16 - 17,3002.0,5321.0,6446.0,1151.0,15919.0
2020-06-04,17 - 18,3242.0,5248.0,6593.0,1168.0,16251.0
2020-06-04,18 - 19,2924.0,5357.0,6646.0,1170.0,16097.0
2020-06-04,19 - 20,2984.0,5208.0,6569.0,1158.0,15919.0
2020-06-04,20 - 21,2780.0,5166.0,6209.0,1169.0,15324.0
2020-06-04,21 - 22,2668.0,5102.0,6036.0,1185.0,14991.0
2020-06-04,22 - 23,2708.0,5286.0,6115.0,1227.0,15337.0
2020-06-04,23 - 00,2494.0,5107.0,5851.0,1229.0,14681.0
2020-06-05,00 - 01,2192.0,4485.0,5802.0,1252.0,13730.0
2020-06-05,01 - 02,2115.0,4213.0,5784.0,1263.0,13375.0
2020-06-05,02 - 03,2139.0,3925.0,5828.0,1241.0,13133.0
2020-06-05,03 - 04,2147.0,4209.0,5904.0,1203.0,13464.0
2020-06-05,04 - 05,2231.0,4334.0,5943.0,1145.0,13652.0
2020-06-05,05 - 06,2412.0,4621.0,6110.0,1088.0,14230.0
2020-06-05,06 - 07,2821.0,5003.0,6197.0,1004.0,15025.0
2020-06-05,07 - 08,2986.0,5217.0,6324.0,993.0,15520.0
2020-06-05,08 - 09,3118.0,5587.0,6486.0,934.0,16125.0
2020-06-05,09 - 10,2933.0,5552.0,6762.0,865.0,16112.0
2020-06-05,10 - 11,2758.0,5703.0,6802.0,819.0,16083.0
2020-06-05,11 - 12,2842.0,5657.0,6835.0,781.0,16115.0
2020-06-05,12 - 13,2851.0,5351.0,6873.0,732.0,15807.0
2020-06-05,13 - 14,2598.0,5517.0,6639.0,709.0,15463.0
2020-06-05,14 - 15,2775.0,5424.0,6560.0,661.0,15419.0
2020-06-05,15 - 16,2708.0,5460.0,6538.0,607.0,15312.0
2020-06-05,16 - 17,2747.0,5677.0,6402.0,546.0,15373.0
2020-06-05,17 - 18,2727.0,5712.0,6266.0,471.0,15176.0
2020-06-05,18 - 19,2770.0,5781.0,6224.0,456.0,15231.0
2020-06-05,19 - 20,2860.0,5429.0,6070.0,413.0,14772.0
2020-06-05,20 - 21,2812.0,5365.0,5755.0,398.0,14330.0
2020-06-05,21 - 22,2778.0,5422.0,5608.0,410.0,14218.0
2020-06-05,22 - 23,2619.0,5303.0,5479.0,446.0,13848.0
2020-06-05,23 - 00,2697.0,5248.0,5335.0,460.0,13739.0
2020-06-06,00 - 01,2367.0,5196.0,5284.0,536.0,13382.0
2020-06-06,01 - 02,1603.0,4718.0,5198.0,586.0,12105.0
2020-06-06,02 - 03,1444.0,4730.0,5233.0,618.0,12025.0
2020-06-06,03 - 04,1443.0,4892.0,5265.0,612.0,12211.0
2020-06-06,04 - 05,1454.0,4950.0,5329.0,613.0,12347.0
2020-06-06,05 - 06,1414.0,5059.0,5342.0,673.0,12488.0
2020-06-06,06 - 07,1429.0,5216.0,5324.0,723.0,12692.0
2020-06-06,07 - 08,1643.0,5340.0,5368.0,870.0,13221.0
2020-06-06,08 - 09,1829.0,5558.0,5381.0,1004.0,13772.0
2020-06-06,09 - 10,1844.0,5587.0,5424.0,1157.0,14012.0
2020-06-06,10 - 11,1724.0,5870.0,5397.0,1315.0,14305.0
2020-06-06,11 - 12,1674.0,5694.0,5441.0,1454.0,14263.0
2020-06-06,12 - 13,1631.0,5407.0,5471.0,1510.0,14019.0
2020-06-06,13 - 14,1560.0,5426.0,5630.0,1543.0,14159.0
2020-06-06,14 - 15,1551.0,5482.0,5754.0,1544.0,14330.0
2020-06-06,15 - 16,1613.0,5282.0,5908.0,1501.0,14305.0
2020-06-06,16 - 17,1766.0,5321.0,6150.0,1406.0,14642.0
2020-06-06,17 - 18,2111.0,5831.0,6401.0,1342.0,15684.0
2020-06-06,18 - 19,2531.0,5802.0,6530.0,1228.0,16091.0
2020-06-06,19 - 20,2512.0,5570.0,6543.0,1106.0,15730.0
2020-06-06,20 - 21,2218.0,5404.0,6587.0,997.0,15206.0
2020-06-06,21 - 22,2327.0,5249.0,6681.0,917.0,15173.0
2020-06-06,22 - 23,1982.0,5259.0,6754.0,869.0,14864.0
2020-06-06,23 - 00,1803.0,4886.0,6643.0,820.0,14151.0
2020-06-07,00 - 01,2103.0,4288.0,6620.0,745.0,13756.0
2020-06-07,01 - 02,1891.0,4211.0,6622.0,713.0,13436.0
2020-06-07,02 - 03,1617.0,4210.0,6578.0,666.0,13071.0
2020-06-07,03 - 04,1497.0,4481.0,6532.0,630.0,13140.0
2020-06-07,04 - 05,1376.0,4677.0,6457.0,595.0,13104.0
2020-06-07,05 - 06,1435.0,5000.0,6431.0,547.0,13413.0
2020-06-07,06 - 07,1400.0,5423.0,6414.0,528.0,13764.0
2020-06-07,07 - 08,1414.0,5545.0,6421.0,526.0,13905.0
2020-06-07,08 - 09,1556.0,5643.0,6410.0,568.0,14177.0
2020-06-07,09 - 10,1822.0,5789.0,6438.0,639.0,14688.0
2020-06-07,10 - 11,2014.0,5807.0,6445.0,703.0,14968.0
2020-06-07,11 - 12,2062.0,5774.0,6401.0,733.0,14970.0
2020-06-07,12 - 13,2164.0,5664.0,6321.0,732.0,14881.0
2020-06-07,13 - 14,2594.0,5542.0,6245.0,724.0,15105.0
2020-06-07,14 - 15,2597.0,5528.0,6109.0,716.0,14951.0
2020-06-07,15 - 16,2770.0,5568.0,6018.0,689.0,15044.0
2020-06-07,16 - 17,2743.0,5661.0,5933.0,664.0,15001.0
2020-06-07,17 - 18,2708.0,5726.0,5829.0,624.0,14888.0
2020-06-07,18 - 19,2691.0,5821.0,5768.0,570.0,14849.0
2020-06-07,19 - 20,2836.0,5785.0,5735.0,529.0,14885.0
2020-06-07,20 - 21,2772.0,5626.0,5611.0,500.0,14508.0
2020-06-07,21 - 22,2899.0,5358.0,5580.0,475.0,14312.0
2020-06-07,22 - 23,2929.0,5377.0,5613.0,459.0,14378.0
2020-06-07,23 - 00,2732.0,5234.0,5441.0,423.0,13830.0
2020-06-08,00 - 01,2227.0,4542.0,5321.0,351.0,12440.0
2020-06-08,01 - 02,2233.0,4498.0,5291.0,328.0,12349.0
2020-06-08,02 - 03,2170.0,4383.0,5231.0,310.0,12095.0
2020-06-08,03 - 04,2171.0,4617.0,5162.0,293.0,12242.0
2020-06-08,04 - 05,2173.0,5118.0,5111.0,285.0,12686.0
2020-06-08,05 - 06,2531.0,5312.0,5127.0,297.0,13266.0
2020-06-08,06 - 07,2853.0,5542.0,5323.0,309.0,14027.0
2020-06-08,07 - 08,2992.0,5642.0,5659.0,354.0,14648.0
2020-06-08,08 - 09,3130.0,5581.0,5709.0,379.0,14800.0
2020-06-08,09 - 10,3169.0,5600.0,5770.0,396.0,14935.0
2020-06-08,10 - 11,3208.0,5532.0,5600.0,409.0,14749.0
2020-06-08,11 - 12,3338.0,5215.0,5636.0,439.0,14629.0
2020-06-08,12 - 13,3514.0,5465.0,5814.0,450.0,15242.0
2020-06-08,13 - 14,3475.0,5431.0,5834.0,466.0,15206.0
2020-06-08,14 - 15,3290.0,5456.0,5819.0,450.0,15014.0
2020-06-08,15 - 16,3208.0,5399.0,5788.0,459.0,14853.0
2020-06-08,16 - 17,3231.0,5533.0,5676.0,457.0,14897.0
2020-06-08,17 - 18,3222.0,5559.0,5888.0,473.0,15141.0
2020-06-08,18 - 19,3032.0,5444.0,5872.0,459.0,14806.0
2020-06-08,19 - 20,2981.0,5625.0,5794.0,420.0,14820.0
2020-06-08,20 - 21,2925.0,5622.0,5604.0,391.0,14542.0
2020-06-08,21 - 22,2966.0,5686.0,5828.0,369.0,14848.0
2020-06-08,22 - 23,2862.0,5700.0,5878.0,372.0,14813.0
2020-06-08,23 - 00,2322.0,5485.0,5667.0,333.0,13806.0
2020-06-09,00 - 01,2089.0,5110.0,5643.0,281.0,13122.0
2020-06-09,01 - 02,2168.0,5157.0,5526.0,266.0,13117.0
2020-06-09,02 - 03,2128.0,5067.0,5513.0,254.0,12962.0
2020-06-09,03 - 04,1975.0,5143.0,5597.0,245.0,12959.0
2020-06-09,04 - 05,1918.0,5023.0,5625.0,242.0,12807.0
2020-06-09,05 - 06,2276.0,5248.0,5813.0,238.0,13576.0
2020-06-09,06 - 07,2792.0,5436.0,6038.0,267.0,14532.0
2020-06-09,07 - 08,2945.0,5414.0,6224.0,343.0,14926.0
2020-06-09,08 - 09,3035.0,5470.0,6161.0,374.0,15040.0
2020-06-09,09 - 10,3066.0,5540.0,6291.0,391.0,15288.0
2020-06-09,10 - 11,3080.0,5646.0,6452.0,403.0,15581.0
2020-06-09,11 - 12,3055.0,5572.0,6524.0,395.0,15545.0
2020-06-09,12 - 13,3131.0,5475.0,6509.0,436.0,15552.0
2020-06-09,13 - 14,3119.0,5580.0,6485.0,464.0,15647.0
2020-06-09,14 - 15,3131.0,5460.0,6475.0,476.0,15542.0
2020-06-09,15 - 16,3113.0,5466.0,6440.0,425.0,15445.0
2020-06-09,16 - 17,3142.0,5583.0,6438.0,426.0,15589.0
2020-06-09,17 - 18,3065.0,5498.0,6455.0,444.0,15462.0
2020-06-09,18 - 19,3142.0,5580.0,6382.0,430.0,15533.0
2020-06-09,19 - 20,3139.0,5609.0,6407.0,411.0,15567.0
2020-06-09,20 - 21,3098.0,5538.0,6514.0,384.0,15533.0
2020-06-09,21 - 22,3071.0,5436.0,6465.0,384.0,15356.0
2020-06-09,22 - 23,2813.0,5337.0,6258.0,382.0,14791.0
2020-06-09,23 - 00,2385.0,5130.0,6259.0,352.0,14126.0
2020-06-10,00 - 01,1682.0,5093.0,6071.0,331.0,13177.0
2020-06-10,01 - 02,1557.0,4855.0,5903.0,325.0,12640.0
2020-06-10,02 - 03,1500.0,4744.0,5879.0,327.0,12449.0
2020-06-10,03 - 04,1466.0,4633.0,5862.0,337.0,12298.0
2020-06-10,04 - 05,1541.0,4748.0,5894.0,361.0,12543.0
2020-06-10,05 - 06,2076.0,4989.0,5990.0,365.0,13420.0
2020-06-10,06 - 07,2789.0,5530.0,6194.0,393.0,14906.0
2020-06-10,07 - 08,2959.0,5825.0,6611.0,446.0,15841.0
2020-06-10,08 - 09,2851.0,5804.0,6675.0,483.0,15812.0
2020-06-10,09 - 10,2871.0,5784.0,6729.0,534.0,15917.0
2020-06-10,10 - 11,2858.0,5814.0,6645.0,579.0,15896.0
2020-06-10,11 - 12,2910.0,5818.0,6752.0,638.0,16118.0
2020-06-10,12 - 13,2901.0,5787.0,6784.0,696.0,16167.0
2020-06-10,13 - 14,2913.0,5844.0,6881.0,724.0,16362.0
2020-06-10,14 - 15,2903.0,5764.0,6851.0,745.0,16263.0
2020-06-10,15 - 16,2809.0,5659.0,6861.0,776.0,16106.0
2020-06-10,16 - 17,2862.0,5636.0,6825.0,798.0,16121.0
2020-06-10,17 - 18,2913.0,5650.0,6837.0,781.0,16181.0
2020-06-10,18 - 19,2901.0,5679.0,6805.0,754.0,16139.0
2020-06-10,19 - 20,2825.0,5803.0,6688.0,746.0,16062.0
2020-06-10,20 - 21,2678.0,5438.0,6578.0,743.0,15436.0
2020-06-10,21 - 22,2589.0,5199.0,6590.0,770.0,15149.0
2020-06-10,22 - 23,2061.0,5128.0,6673.0,784.0,14647.0
2020-06-10,23 - 00,1886.0,4718.0,6637.0,820.0,14062.0
2020-06-11,00 - 01,1785.0,4538.0,6642.0,852.0,13816.0
2020-06-11,01 - 02,1802.0,4647.0,6712.0,898.0,14058.0
2020-06-11,02 - 03,1739.0,4521.0,6749.0,932.0,13941.0
2020-06-11,03 - 04,1841.0,4436.0,6824.0,966.0,14067.0
2020-06-11,04 - 05,1891.0,4454.0,6892.0,1017.0,14254.0
2020-06-11,05 - 06,1923.0,4624.0,6918.0,1028.0,14493.0
2020-06-11,06 - 07,2270.0,5170.0,6856.0,1022.0,15318.0
2020-06-11,07 - 08,2789.0,5752.0,6962.0,1065.0,16568.0
2020-06-11,08 - 09,3007.0,5904.0,7009.0,1068.0,16988.0
2020-06-11,09 - 10,2856.0,5760.0,7126.0,1096.0,16838.0
2020-06-11,10 - 11,2682.0,5667.0,7212.0,1130.0,16692.0
2020-06-11,11 - 12,2536.0,5434.0,7351.0,1210.0,16531.0
2020-06-11,12 - 13,2405.0,5393.0,7471.0,1288.0,16557.0
