"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 21, 2015","359.69","359.69","359.69","359.69","-","-0.05%"
"Dec 18, 2015","359.86","359.86","359.86","359.86","-","-2.09%"
"Dec 17, 2015","367.55","367.55","367.55","367.55","-","-0.97%"
"Dec 16, 2015","371.16","371.16","371.16","371.16","-","0.19%"
"Dec 15, 2015","370.46","370.46","370.46","370.46","-","2.97%"
"Dec 14, 2015","359.77","359.77","359.77","359.77","-","-1.57%"
"Dec 11, 2015","365.50","365.50","365.50","365.50","-","-1.81%"
"Dec 10, 2015","372.25","372.25","372.25","372.25","-","-1.17%"
"Dec 09, 2015","376.66","376.66","376.66","376.66","-","0.81%"
"Dec 08, 2015","373.63","373.63","373.63","373.63","-","-1.64%"
"Dec 07, 2015","379.87","379.87","379.87","379.87","-","-0.14%"
"Dec 04, 2015","380.42","380.42","380.42","380.42","-","-1.91%"
"Dec 03, 2015","387.84","387.84","387.84","387.84","-","-1.80%"
"Dec 02, 2015","394.93","394.93","394.93","394.93","-","-0.40%"
"Dec 01, 2015","396.50","396.50","396.50","396.50","-","0.60%"
"Nov 30, 2015","394.15","394.15","394.15","394.15","-","0.38%"
